filename,compound_name,area
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Carnitine 1(15N), 1(13C)",4385.643999404008
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Choline 0(15N), 0(13C)",23875.776625281265
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",2067502.2947156369
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",84899.60589752247
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",17252.648280607114
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",1374740.2344647725
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",95058.91574582871
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Ectoine 1(15N), 0(13C)",45861.43647152145
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Ectoine 1(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Ectoine 2(15N), 0(13C)",36120.18773173641
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Glycine 0(15N), 0(13C)",52593.712555582846
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Glycine 1(15N), 0(13C)",34235.20419773082
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Glycine 1(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Lysine 0(15N), 0(13C)",25806.932949836384
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Lysine 2(15N), 0(13C)",2073.881577194824
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Proline 0(15N), 0(13C)",1197044.4029907582
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Proline 0(15N), 1(13C)",58792.218991162656
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Proline 1(15N), 0(13C)",242830.73353829843
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Proline 1(15N), 1(13C)",12710.620599854306
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Proline Betaine 0(15N), 0(13C)",466646.0772740743
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Proline Betaine 0(15N), 1(13C)",31488.496799691075
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Proline Betaine 1(15N), 0(13C)",6835.990288966913
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",4113470.105312958
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",129082.8196549259
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",173384.00580151295
230810_Smp_G5_NFEX_T24_NH4_Metab_C.mzML,"Trimethylamine N-Oxide 1(15N), 1(13C)",2100.7468642994218
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Carnitine 0(15N), 0(13C)",699454.4512669006
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Carnitine 0(15N), 1(13C)",50597.28157778396
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Carnitine 1(15N), 0(13C)",34704.21065094542
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Carnitine 1(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Choline 0(15N), 0(13C)",10349.107265642575
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",2148507.8119862387
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",88238.56186603474
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",12023.64842029826
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",742281.9561618838
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",45821.2847365383
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Ectoine 1(15N), 0(13C)",11992.045406465619
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Glycine 0(15N), 0(13C)",64403.9037641957
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Glycine 1(15N), 0(13C)",3658.282094852521
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Lysine 0(15N), 0(13C)",19281.387744868145
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Proline 0(15N), 0(13C)",968942.6599679762
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Proline 0(15N), 1(13C)",46645.53960564096
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Proline 1(15N), 0(13C)",69487.25591700441
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Proline 1(15N), 1(13C)",565.9444780145268
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Proline Betaine 0(15N), 0(13C)",500013.4292758176
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Proline Betaine 0(15N), 1(13C)",33988.171649714415
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Proline Betaine 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",3070219.849688441
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",99079.03057376735
230810_Smp_G5_NFEX_T24_NO3_Metab_A.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",51467.25583456971
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Carnitine 0(15N), 0(13C)",731743.7250269998
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Carnitine 0(15N), 1(13C)",50809.83936609041
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Carnitine 1(15N), 0(13C)",32746.169019883557
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Carnitine 1(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Choline 0(15N), 0(13C)",25540.97741472612
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",3009718.7859641965
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",125691.91468608713
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",16266.001288425508
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",556829.5979260462
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",35352.36487447488
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Ectoine 1(15N), 0(13C)",19122.556687795684
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Ectoine 2(15N), 0(13C)",1951.7047301531452
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Glycine 0(15N), 0(13C)",105687.83582221497
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Glycine 0(15N), 1(13C)",1169.6437306411135
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Glycine 1(15N), 0(13C)",8049.934407305671
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Lysine 0(15N), 0(13C)",19852.595525898436
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Proline 0(15N), 0(13C)",1111118.1603095266
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Proline 0(15N), 1(13C)",54430.17957170829
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Proline 1(15N), 0(13C)",84300.142685654
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Proline 1(15N), 1(13C)",1953.3802227213719
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Proline Betaine 0(15N), 0(13C)",516969.092301391
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Proline Betaine 0(15N), 1(13C)",35981.41560770486
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Proline Betaine 1(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",3389189.1789864767
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",104267.62244804259
230810_Smp_G5_NFEX_T24_NO3_Metab_B.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",38766.118820807525
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Carnitine 0(15N), 0(13C)",583598.5686964843
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Carnitine 0(15N), 1(13C)",40489.58114400408
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Carnitine 1(15N), 0(13C)",28646.993167871322
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Choline 0(15N), 0(13C)",87004.1098566187
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Choline 0(15N), 1(13C)",3293.566052626942
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Choline 1(15N), 0(13C)",7671.8902037402195
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",2932100.757676001
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",124515.91327067092
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",19269.674357856296
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",525375.0834431044
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",32613.52292894643
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Ectoine 1(15N), 0(13C)",17215.936308925993
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Ectoine 2(15N), 0(13C)",5999.533042203724
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Glycine 0(15N), 0(13C)",128193.47697566578
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Glycine 0(15N), 1(13C)",2080.075779866226
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Glycine 1(15N), 0(13C)",7670.779520304708
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Lysine 0(15N), 0(13C)",24987.86382698243
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Proline 0(15N), 0(13C)",984846.5006775251
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Proline 0(15N), 1(13C)",49328.02853529616
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Proline 1(15N), 0(13C)",75776.3004223887
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Proline 1(15N), 1(13C)",1827.4332361335125
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Proline Betaine 0(15N), 0(13C)",524736.29375559045
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Proline Betaine 0(15N), 1(13C)",34596.04399190529
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",1231243.8166307406
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",36280.854082530364
230810_Smp_G5_NFEX_T24_NO3_Metab_C.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",18662.108250169218
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Carnitine 0(15N), 0(13C)",659995.0720245177
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Carnitine 0(15N), 1(13C)",48538.98411781738
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Carnitine 1(15N), 0(13C)",25209.78247622839
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Choline 0(15N), 0(13C)",18732.414963194264
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",2085689.4582441938
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",84780.15208469333
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",11375.20265142247
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",251160.5936297599
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",15302.42775506632
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Ectoine 1(15N), 0(13C)",18177.600130429757
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Ectoine 2(15N), 0(13C)",5876.726135962006
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Glycine 0(15N), 0(13C)",50994.12502638726
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Glycine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Glycine 1(15N), 0(13C)",16130.055869391628
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Lysine 0(15N), 0(13C)",13783.807751345686
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Proline 0(15N), 0(13C)",605407.7040551436
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Proline 0(15N), 1(13C)",28814.127884190777
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Proline 1(15N), 0(13C)",77208.17699219151
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Proline 1(15N), 1(13C)",3459.72521029939
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Proline Betaine 0(15N), 0(13C)",405274.6792173915
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Proline Betaine 0(15N), 1(13C)",25899.26518836858
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",3709852.843495454
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",113462.49820752766
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",89883.52587127456
230810_Smp_G5_NFEX_T24_Urea_Metab_A.mzML,"Trimethylamine N-Oxide 1(15N), 1(13C)",752.6289614457964
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Carnitine 0(15N), 0(13C)",555506.6248848971
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Carnitine 0(15N), 1(13C)",37661.44357982029
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Carnitine 1(15N), 0(13C)",19227.32543766493
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Choline 0(15N), 0(13C)",17151.909562620098
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",2856002.5321101174
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",120431.67425407635
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",20025.472360692205
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",415264.98880884994
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",24470.592378535675
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Ectoine 1(15N), 0(13C)",6805.34107571348
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Ectoine 2(15N), 0(13C)",368.43496642320605
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Glycine 0(15N), 0(13C)",85505.47329814485
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Glycine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Glycine 1(15N), 0(13C)",37990.74432439548
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Glycine 1(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Lysine 0(15N), 0(13C)",20544.150115217202
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Lysine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Proline 0(15N), 0(13C)",747238.4780533448
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Proline 0(15N), 1(13C)",38609.73372674792
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Proline 1(15N), 0(13C)",73933.8013977382
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Proline 1(15N), 1(13C)",2097.3364879781475
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Proline Betaine 0(15N), 0(13C)",384827.84245726094
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Proline Betaine 0(15N), 1(13C)",21489.5244460998
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Proline Betaine 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",543911.0478958503
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",14716.521446198136
230810_Smp_G5_NFEX_T24_Urea_Metab_B.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",12174.35919166924
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Carnitine 0(15N), 0(13C)",921845.5784241584
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Carnitine 0(15N), 1(13C)",68146.17542040697
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Carnitine 1(15N), 0(13C)",44062.38943675971
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Carnitine 1(15N), 1(13C)",2595.9733231801783
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Choline 0(15N), 0(13C)",177660.04165067247
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Choline 0(15N), 1(13C)",9720.857831515134
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Choline 1(15N), 0(13C)",11845.15542633351
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Dimethylglycine 0(15N), 0(13C)",3191231.0626848834
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Dimethylglycine 0(15N), 1(13C)",135492.7329006931
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Dimethylglycine 1(15N), 0(13C)",20594.198573160505
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Ectoine 0(15N), 0(13C)",272192.4017311024
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Ectoine 0(15N), 1(13C)",21203.065061036916
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Ectoine 1(15N), 0(13C)",21788.046571917377
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Glycine 0(15N), 0(13C)",102704.41213861227
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Glycine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Glycine 1(15N), 0(13C)",69806.7134797783
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Glycine 1(15N), 1(13C)",0
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Lysine 0(15N), 0(13C)",24412.155375160193
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Lysine 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Proline 0(15N), 0(13C)",762489.8609075433
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Proline 0(15N), 1(13C)",37401.19183073166
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Proline 1(15N), 0(13C)",99718.14208629195
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Proline 1(15N), 1(13C)",4679.458416250486
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Proline Betaine 0(15N), 0(13C)",500800.67971228104
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Proline Betaine 0(15N), 1(13C)",34755.92408303752
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Proline Betaine 1(15N), 0(13C)",4513.2292323886795
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",1482633.1892708952
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",43852.811809737206
230810_Smp_G5_NFEX_T24_Urea_Metab_C.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",52418.944815211114
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Carnitine 0(15N), 0(13C)",410200.7068954065
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Carnitine 0(15N), 1(13C)",30134.87111545836
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Carnitine 1(15N), 0(13C)",4501.275089442157
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Choline 0(15N), 0(13C)",16982.161361244125
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Choline 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Dimethylglycine 0(15N), 0(13C)",2939240.969584456
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Dimethylglycine 0(15N), 1(13C)",123671.910813617
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Dimethylglycine 1(15N), 0(13C)",19987.94088171918
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Ectoine 0(15N), 0(13C)",93394.1283917263
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Ectoine 0(15N), 1(13C)",9579.75531435555
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Ectoine 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Ectoine 2(15N), 0(13C)",814.292772930205
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Glycine 0(15N), 0(13C)",54127.55183036082
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Glycine 0(15N), 1(13C)",0
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Glycine 1(15N), 0(13C)",28349.63880239742
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Lysine 0(15N), 0(13C)",11226.869793952577
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Proline 0(15N), 0(13C)",390694.9131611147
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Proline 0(15N), 1(13C)",17343.188090773645
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Proline 1(15N), 0(13C)",147794.48710148747
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Proline 1(15N), 1(13C)",6866.451636651415
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Proline Betaine 0(15N), 0(13C)",348481.3357585498
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Proline Betaine 0(15N), 1(13C)",21345.224652879486
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",796231.8857840883
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",21760.842731468634
230810_Smp_G5_NFEX_T6_NH4_Metab_A.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",4902.116038734264
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Carnitine 0(15N), 0(13C)",650002.4907608425
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Carnitine 0(15N), 1(13C)",46082.070107501924
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Carnitine 1(15N), 0(13C)",8330.123870150812
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Choline 0(15N), 0(13C)",67897.65941500883
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Choline 0(15N), 1(13C)",3055.724488295894
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Choline 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Dimethylglycine 0(15N), 0(13C)",2839869.2115891813
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Dimethylglycine 0(15N), 1(13C)",114924.73829599861
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Dimethylglycine 1(15N), 0(13C)",19726.380900687407
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Ectoine 0(15N), 0(13C)",256384.51824766808
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Ectoine 0(15N), 1(13C)",13512.86308706959
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Ectoine 1(15N), 0(13C)",0
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Ectoine 2(15N), 0(13C)",0
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Glycine 0(15N), 0(13C)",56811.61325971391
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Glycine 1(15N), 0(13C)",37902.29068253913
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Lysine 0(15N), 0(13C)",31882.652954436286
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Lysine 1(15N), 0(13C)",3241.9524513847373
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Lysine 2(15N), 0(13C)",8951.235625761723
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Proline 0(15N), 0(13C)",762133.6789915231
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Proline 0(15N), 1(13C)",36359.36038960258
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Proline 1(15N), 0(13C)",369425.96319744
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Proline 1(15N), 1(13C)",17685.784537061136
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Proline Betaine 0(15N), 0(13C)",345097.1434118982
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Proline Betaine 0(15N), 1(13C)",21747.13190260265
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Trimethylamine N-Oxide 0(15N), 0(13C)",613713.5160110338
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Trimethylamine N-Oxide 0(15N), 1(13C)",18661.668493814836
230810_Smp_G5_NFEX_T6_NH4_Metab_B.mzML,"Trimethylamine N-Oxide 1(15N), 0(13C)",2621.6635723646477
