filename,compound_name,area,cmpd_type,samp_type,day
230831_Smp_LabBlk_2_A,"Guanine 2(15N), 0(13C)",997961,Non-IS,Smp,NA
230831_Smp_LabBlk_2_B,"Guanine 2(15N), 0(13C)",606655,Non-IS,Smp,NA
230831_Smp_LabBlk_2_C,"Guanine 2(15N), 0(13C)",548896,Non-IS,Smp,NA
230831_Smp_LabBlk_3_A,"Guanine 2(15N), 0(13C)",140403,Non-IS,Smp,NA
230831_Smp_LabBlk_3_B,"Guanine 2(15N), 0(13C)",21778,Non-IS,Smp,NA
230831_Smp_LabBlk_3_C,"Guanine 2(15N), 0(13C)",156724,Non-IS,Smp,NA
230831_Smp_LabBlk_4_A,"Guanine 2(15N), 0(13C)",61012,Non-IS,Smp,NA
230831_Smp_LabBlk_4_B,"Guanine 2(15N), 0(13C)",70266,Non-IS,Smp,NA
230831_Smp_LabBlk_4_C,"Guanine 2(15N), 0(13C)",13345,Non-IS,Smp,NA
230831_Smp_LabBlk_5_A,"Guanine 2(15N), 0(13C)",27982,Non-IS,Smp,NA
230831_Smp_LabBlk_5_B,"Guanine 2(15N), 0(13C)",14898,Non-IS,Smp,NA
230831_Smp_LabBlk_5_C,"Guanine 2(15N), 0(13C)",6671,Non-IS,Smp,NA
230831_Std_4uMStdsMix1InH2O_1,"Guanine 2(15N), 1(13C)",NA,Non-IS,Std,NA
230831_Std_4uMStdsMix1InH2O_2,"Guanine 2(15N), 1(13C)",NA,Non-IS,Std,NA
230831_Std_4uMStdsMix1InH2O_3,"Guanine 2(15N), 1(13C)",NA,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_1,"Guanine 2(15N), 1(13C)",823334,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_2,"Guanine 2(15N), 1(13C)",356877,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_3,"Guanine 2(15N), 1(13C)",97457,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_1,"Guanine 2(15N), 1(13C)",7333,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_2,"Guanine 2(15N), 1(13C)",9415,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_3,"Guanine 2(15N), 1(13C)",21913,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_1,"Guanine 2(15N), 1(13C)",799301,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_2,"Guanine 2(15N), 1(13C)",377189,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_3,"Guanine 2(15N), 1(13C)",NA,Non-IS,Std,NA
230831_Std_H2OinMatrix_1,"Guanine 2(15N), 1(13C)",1190686,Non-IS,Std,NA
230831_Std_H2OinMatrix_2,"Guanine 2(15N), 1(13C)",877737,Non-IS,Std,NA
230831_Std_H2OinMatrix_3,"Guanine 2(15N), 1(13C)",248822,Non-IS,Std,NA
230831_Poo_G5_NFEX-CatEx_Full1,"Guanine 2(15N), 1(13C)",1361413,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full2,"Guanine 2(15N), 1(13C)",1245976,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full3,"Guanine 2(15N), 1(13C)",1223406,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full4,"Guanine 2(15N), 1(13C)",1094592,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full5,"Guanine 2(15N), 1(13C)",1132421,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full6,"Guanine 2(15N), 1(13C)",906284,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full7,"Guanine 2(15N), 1(13C)",935469,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full8,"Guanine 2(15N), 1(13C)",868389,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full9,"Guanine 2(15N), 1(13C)",922618,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full10,"Guanine 2(15N), 1(13C)",838040,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full11,"Guanine 2(15N), 1(13C)",773695,Non-IS,Poo,NA
230831_Smp_G5_NFEX_T0_Metab_A,"Guanine 2(15N), 1(13C)",4764104,Non-IS,Smp,0
230831_Smp_G5_NFEX_T0_Metab_B,"Guanine 2(15N), 1(13C)",2788953,Non-IS,Smp,0
230831_Smp_G5_NFEX_T0_Metab_C,"Guanine 2(15N), 1(13C)",106506,Non-IS,Smp,0
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 2(15N), 1(13C)",23844,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 2(15N), 1(13C)",1870976,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 2(15N), 1(13C)",1872757,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 2(15N), 1(13C)",1270607,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 2(15N), 1(13C)",114475,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 2(15N), 1(13C)",694680,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 2(15N), 1(13C)",417601,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 2(15N), 1(13C)",453302,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 2(15N), 1(13C)",705213,Non-IS,Smp,6
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 2(15N), 1(13C)",202693,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 2(15N), 1(13C)",53548,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 2(15N), 1(13C)",1769826,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 2(15N), 1(13C)",980004,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 2(15N), 1(13C)",1040611,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 2(15N), 1(13C)",8015,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 2(15N), 1(13C)",1163787,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 2(15N), 1(13C)",546782,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 2(15N), 1(13C)",785237,Non-IS,Smp,12
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 2(15N), 1(13C)",512006,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 2(15N), 1(13C)",570607,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 2(15N), 1(13C)",423374,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 2(15N), 1(13C)",197806,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 2(15N), 1(13C)",693433,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 2(15N), 1(13C)",62020,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 2(15N), 1(13C)",875834,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 2(15N), 1(13C)",72576,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 2(15N), 1(13C)",72899,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Guanine 2(15N), 1(13C)",16395,Non-IS,Smp,24
230831_Smp_LabBlk_1_A,"Guanine 2(15N), 1(13C)",2240569,Non-IS,Smp,NA
230831_Smp_LabBlk_1_B,"Guanine 2(15N), 1(13C)",5420749,Non-IS,Smp,NA
230831_Smp_LabBlk_1_C,"Guanine 2(15N), 1(13C)",667034,Non-IS,Smp,NA
230831_Smp_LabBlk_1_C_2ndInj,"Guanine 2(15N), 1(13C)",537840,Non-IS,Smp,NA
230831_Smp_LabBlk_2_A,"Guanine 2(15N), 1(13C)",62861,Non-IS,Smp,NA
230831_Smp_LabBlk_2_B,"Guanine 2(15N), 1(13C)",8657,Non-IS,Smp,NA
230831_Smp_LabBlk_2_C,"Guanine 2(15N), 1(13C)",72298,Non-IS,Smp,NA
230831_Smp_LabBlk_3_A,"Guanine 2(15N), 1(13C)",94470,Non-IS,Smp,NA
230831_Smp_LabBlk_3_B,"Guanine 2(15N), 1(13C)",1395947,Non-IS,Smp,NA
230831_Smp_LabBlk_3_C,"Guanine 2(15N), 1(13C)",3630647,Non-IS,Smp,NA
230831_Smp_LabBlk_4_A,"Guanine 2(15N), 1(13C)",3520651,Non-IS,Smp,NA
230831_Smp_LabBlk_4_B,"Guanine 2(15N), 1(13C)",4949390,Non-IS,Smp,NA
230831_Smp_LabBlk_4_C,"Guanine 2(15N), 1(13C)",1655307,Non-IS,Smp,NA
230831_Smp_LabBlk_5_A,"Guanine 2(15N), 1(13C)",4409082,Non-IS,Smp,NA
230831_Smp_LabBlk_5_B,"Guanine 2(15N), 1(13C)",580257,Non-IS,Smp,NA
230831_Smp_LabBlk_5_C,"Guanine 2(15N), 1(13C)",2828619,Non-IS,Smp,NA
230831_Std_4uMStdsMix1InH2O_1,"Homarine 0(15N, 0(13C)",31759,Non-IS,Std,NA
230831_Std_4uMStdsMix1InH2O_2,"Homarine 0(15N, 0(13C)",44904,Non-IS,Std,NA
230831_Std_4uMStdsMix1InH2O_3,"Homarine 0(15N, 0(13C)",NA,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_1,"Homarine 0(15N, 0(13C)",3780021,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_2,"Homarine 0(15N, 0(13C)",3076451,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_3,"Homarine 0(15N, 0(13C)",3195375,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_1,"Homarine 0(15N, 0(13C)",2959432448,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_2,"Homarine 0(15N, 0(13C)",2852233984,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_3,"Homarine 0(15N, 0(13C)",2978898944,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_1,"Homarine 0(15N, 0(13C)",2211987712,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_2,"Homarine 0(15N, 0(13C)",2675206912,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_3,"Homarine 0(15N, 0(13C)",2952613376,Non-IS,Std,NA
230831_Std_H2OinMatrix_1,"Homarine 0(15N, 0(13C)",3753190,Non-IS,Std,NA
230831_Std_H2OinMatrix_2,"Homarine 0(15N, 0(13C)",3418457,Non-IS,Std,NA
230831_Std_H2OinMatrix_3,"Homarine 0(15N, 0(13C)",3287220,Non-IS,Std,NA
230831_Poo_G5_NFEX-CatEx_Full1,"Homarine 0(15N, 0(13C)",4984262,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full2,"Homarine 0(15N, 0(13C)",4929787,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full3,"Homarine 0(15N, 0(13C)",4808204,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full4,"Homarine 0(15N, 0(13C)",4420504,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full5,"Homarine 0(15N, 0(13C)",4740067,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full6,"Homarine 0(15N, 0(13C)",4725061,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full7,"Homarine 0(15N, 0(13C)",4786617,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full8,"Homarine 0(15N, 0(13C)",5249962,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full9,"Homarine 0(15N, 0(13C)",4823471,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full10,"Homarine 0(15N, 0(13C)",4847051,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full11,"Homarine 0(15N, 0(13C)",4567930,Non-IS,Poo,NA
230831_Smp_G5_NFEX_T0_Metab_A,"Homarine 0(15N, 0(13C)",5875247,Non-IS,Smp,0
230831_Smp_G5_NFEX_T0_Metab_B,"Homarine 0(15N, 0(13C)",6788083,Non-IS,Smp,0
230831_Smp_G5_NFEX_T0_Metab_C,"Homarine 0(15N, 0(13C)",6525387,Non-IS,Smp,0
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Homarine 0(15N, 0(13C)",4399981,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Homarine 0(15N, 0(13C)",4470973,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Homarine 0(15N, 0(13C)",10566092,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Homarine 0(15N, 0(13C)",4837361,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Homarine 0(15N, 0(13C)",5391900,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Homarine 0(15N, 0(13C)",7341025,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Homarine 0(15N, 0(13C)",5735434,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Homarine 0(15N, 0(13C)",4575235,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Homarine 0(15N, 0(13C)",4330199,Non-IS,Smp,6
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Homarine 0(15N, 0(13C)",7130399,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Homarine 0(15N, 0(13C)",19190142,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Homarine 0(15N, 0(13C)",3754863,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Homarine 0(15N, 0(13C)",2616141,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Homarine 0(15N, 0(13C)",2870850,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Homarine 0(15N, 0(13C)",3954930,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Homarine 0(15N, 0(13C)",6842255,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Homarine 0(15N, 0(13C)",3787023,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Homarine 0(15N, 0(13C)",6753650,Non-IS,Smp,12
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Homarine 0(15N, 0(13C)",4484943,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Homarine 0(15N, 0(13C)",2165449,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Homarine 0(15N, 0(13C)",4097763,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Homarine 0(15N, 0(13C)",1271792,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Homarine 0(15N, 0(13C)",4893008,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Homarine 0(15N, 0(13C)",3895371,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Homarine 0(15N, 0(13C)",4252007,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Homarine 0(15N, 0(13C)",4834484,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Homarine 0(15N, 0(13C)",624188,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Homarine 0(15N, 0(13C)",370535,Non-IS,Smp,24
230831_Smp_LabBlk_1_A,"Homarine 0(15N, 0(13C)",141043,Non-IS,Smp,NA
230831_Smp_LabBlk_1_B,"Homarine 0(15N, 0(13C)",152413,Non-IS,Smp,NA
230831_Smp_LabBlk_1_C,"Homarine 0(15N, 0(13C)",93396,Non-IS,Smp,NA
230831_Smp_LabBlk_1_C_2ndInj,"Homarine 0(15N, 0(13C)",96382,Non-IS,Smp,NA
230831_Smp_LabBlk_2_A,"Homarine 0(15N, 0(13C)",142101,Non-IS,Smp,NA
230831_Smp_LabBlk_2_B,"Homarine 0(15N, 0(13C)",111718,Non-IS,Smp,NA
230831_Smp_LabBlk_2_C,"Homarine 0(15N, 0(13C)",110918,Non-IS,Smp,NA
230831_Smp_LabBlk_3_A,"Homarine 0(15N, 0(13C)",305893,Non-IS,Smp,NA
230831_Smp_LabBlk_3_B,"Homarine 0(15N, 0(13C)",72308,Non-IS,Smp,NA
230831_Smp_LabBlk_3_C,"Homarine 0(15N, 0(13C)",51227,Non-IS,Smp,NA
230831_Smp_LabBlk_4_A,"Homarine 0(15N, 0(13C)",84346,Non-IS,Smp,NA
230831_Smp_LabBlk_4_B,"Homarine 0(15N, 0(13C)",149969,Non-IS,Smp,NA
230831_Smp_LabBlk_4_C,"Homarine 0(15N, 0(13C)",69575,Non-IS,Smp,NA
230831_Smp_LabBlk_5_A,"Homarine 0(15N, 0(13C)",47454,Non-IS,Smp,NA
230831_Smp_LabBlk_5_B,"Homarine 0(15N, 0(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_5_C,"Homarine 0(15N, 0(13C)",64542,Non-IS,Smp,NA
230831_Std_4uMStdsMix1InH2O_1,"Homarine 0(15N, 1(13C)",NA,Non-IS,Std,NA
230831_Std_4uMStdsMix1InH2O_2,"Homarine 0(15N, 1(13C)",12849,Non-IS,Std,NA
230831_Std_4uMStdsMix1InH2O_3,"Homarine 0(15N, 1(13C)",20020,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_1,"Homarine 0(15N, 1(13C)",68647,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_2,"Homarine 0(15N, 1(13C)",10709,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_3,"Homarine 0(15N, 1(13C)",23110,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_1,"Homarine 0(15N, 1(13C)",224168560,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_2,"Homarine 0(15N, 1(13C)",215636448,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_3,"Homarine 0(15N, 1(13C)",227037744,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_1,"Homarine 0(15N, 1(13C)",166531712,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_2,"Homarine 0(15N, 1(13C)",202042608,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_3,"Homarine 0(15N, 1(13C)",223974464,Non-IS,Std,NA
230831_Std_H2OinMatrix_1,"Homarine 0(15N, 1(13C)",79725,Non-IS,Std,NA
230831_Std_H2OinMatrix_2,"Homarine 0(15N, 1(13C)",48888,Non-IS,Std,NA
230831_Std_H2OinMatrix_3,"Homarine 0(15N, 1(13C)",80801,Non-IS,Std,NA
230831_Poo_G5_NFEX-CatEx_Full1,"Homarine 0(15N, 1(13C)",121594,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full2,"Homarine 0(15N, 1(13C)",142158,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full3,"Homarine 0(15N, 1(13C)",128273,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full4,"Homarine 0(15N, 1(13C)",205910,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full5,"Homarine 0(15N, 1(13C)",214549,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full6,"Homarine 0(15N, 1(13C)",191357,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full7,"Homarine 0(15N, 1(13C)",64364,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full8,"Homarine 0(15N, 1(13C)",58739,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full9,"Homarine 0(15N, 1(13C)",102608,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full10,"Homarine 0(15N, 1(13C)",283549,Non-IS,Poo,NA
230831_Poo_G5_NFEX-CatEx_Full11,"Homarine 0(15N, 1(13C)",84922,Non-IS,Poo,NA
230831_Smp_G5_NFEX_T0_Metab_A,"Homarine 0(15N, 1(13C)",304790,Non-IS,Smp,0
230831_Smp_G5_NFEX_T0_Metab_B,"Homarine 0(15N, 1(13C)",87506,Non-IS,Smp,0
230831_Smp_G5_NFEX_T0_Metab_C,"Homarine 0(15N, 1(13C)",379581,Non-IS,Smp,0
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Homarine 0(15N, 1(13C)",231069,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Homarine 0(15N, 1(13C)",63840,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Homarine 0(15N, 1(13C)",693298,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Homarine 0(15N, 1(13C)",214359,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Homarine 0(15N, 1(13C)",190781,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Homarine 0(15N, 1(13C)",490565,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Homarine 0(15N, 1(13C)",379594,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Homarine 0(15N, 1(13C)",191789,Non-IS,Smp,6
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Homarine 0(15N, 1(13C)",134856,Non-IS,Smp,6
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Homarine 0(15N, 1(13C)",75961,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Homarine 0(15N, 1(13C)",1396774,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Homarine 0(15N, 1(13C)",92649,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Homarine 0(15N, 1(13C)",39154,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Homarine 0(15N, 1(13C)",47504,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Homarine 0(15N, 1(13C)",108998,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Homarine 0(15N, 1(13C)",238563,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Homarine 0(15N, 1(13C)",34821,Non-IS,Smp,12
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Homarine 0(15N, 1(13C)",350129,Non-IS,Smp,12
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Homarine 0(15N, 1(13C)",191863,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Homarine 0(15N, 1(13C)",25458,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Homarine 0(15N, 1(13C)",147548,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Homarine 0(15N, 1(13C)",31269,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Homarine 0(15N, 1(13C)",263752,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Homarine 0(15N, 1(13C)",105804,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Homarine 0(15N, 1(13C)",151268,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Homarine 0(15N, 1(13C)",119355,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Homarine 0(15N, 1(13C)",NA,Non-IS,Smp,24
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Homarine 0(15N, 1(13C)",NA,Non-IS,Smp,24
230831_Smp_LabBlk_1_A,"Homarine 0(15N, 1(13C)",13341,Non-IS,Smp,NA
230831_Smp_LabBlk_1_B,"Homarine 0(15N, 1(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_1_C,"Homarine 0(15N, 1(13C)",8395,Non-IS,Smp,NA
230831_Smp_LabBlk_1_C_2ndInj,"Homarine 0(15N, 1(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_2_A,"Homarine 0(15N, 1(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_2_B,"Homarine 0(15N, 1(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_2_C,"Homarine 0(15N, 1(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_3_A,"Homarine 0(15N, 1(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_3_B,"Homarine 0(15N, 1(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_3_C,"Homarine 0(15N, 1(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_4_A,"Homarine 0(15N, 1(13C)",10763,Non-IS,Smp,NA
230831_Smp_LabBlk_4_B,"Homarine 0(15N, 1(13C)",28409,Non-IS,Smp,NA
230831_Smp_LabBlk_4_C,"Homarine 0(15N, 1(13C)",14987,Non-IS,Smp,NA
230831_Smp_LabBlk_5_A,"Homarine 0(15N, 1(13C)",8030,Non-IS,Smp,NA
230831_Smp_LabBlk_5_B,"Homarine 0(15N, 1(13C)",NA,Non-IS,Smp,NA
230831_Smp_LabBlk_5_C,"Homarine 0(15N, 1(13C)",4943,Non-IS,Smp,NA
230831_Std_4uMStdsMix1InH2O_1,"Homarine 1(15N), 0(13C)",704009,Non-IS,Std,NA
230831_Std_4uMStdsMix1InH2O_2,"Homarine 1(15N), 0(13C)",38317,Non-IS,Std,NA
230831_Std_4uMStdsMix1InH2O_3,"Homarine 1(15N), 0(13C)",610766,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_1,"Homarine 1(15N), 0(13C)",121527,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_2,"Homarine 1(15N), 0(13C)",68787,Non-IS,Std,NA
230831_Std_4uMStdsMix1InMatrix_3,"Homarine 1(15N), 0(13C)",253001,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_1,"Homarine 1(15N), 0(13C)",10611165,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_2,"Homarine 1(15N), 0(13C)",9750323,Non-IS,Std,NA
230831_Std_4uMStdsMix2InH2O_3,"Homarine 1(15N), 0(13C)",10508280,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_1,"Homarine 1(15N), 0(13C)",6948145,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_2,"Homarine 1(15N), 0(13C)",9459809,Non-IS,Std,NA
230831_Std_4uMStdsMix2InMatrix_3,"Homarine 1(15N), 0(13C)",10819957,Non-IS,Std,NA
230831_Std_H2OinMatrix_1,"Homarine 1(15N), 0(13C)",110400,Non-IS,Std,NA
230831_Std_H2OinMatrix_2,"Homarine 1(15N), 0(13C)",114562,Non-IS,Std,NA
