filename,compound_name,conc_um
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Homarine 0(15N, 1(13C)",0.1711174478694601
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Homarine 0(15N, 1(13C)",0.04702581312235938
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Homarine 0(15N, 1(13C)",0.14402785129349843
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Homarine 0(15N, 1(13C)",0.09834627045932039
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Homarine 0(15N, 1(13C)",0.2156154251127323
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Homarine 0(15N, 1(13C)",0.1086458773759932
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Homarine 0(15N, 1(13C)",0.14230268200405127
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Homarine 0(15N, 1(13C)",0.09875304168966119
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Homarine 0(15N, 1(13C)",NA
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Homarine 0(15N, 1(13C)",NA
230831_Smp_LabBlk_1_A,"Homarine 0(15N, 1(13C)",0.37835270094935586
230831_Smp_LabBlk_1_B,"Homarine 0(15N, 1(13C)",NA
230831_Smp_LabBlk_1_C,"Homarine 0(15N, 1(13C)",0.35954430596599424
230831_Smp_LabBlk_1_C_2ndInj,"Homarine 0(15N, 1(13C)",NA
230831_Smp_LabBlk_2_A,"Homarine 0(15N, 1(13C)",NA
230831_Smp_LabBlk_2_B,"Homarine 0(15N, 1(13C)",NA
230831_Smp_LabBlk_2_C,"Homarine 0(15N, 1(13C)",NA
230831_Smp_LabBlk_3_A,"Homarine 0(15N, 1(13C)",NA
230831_Smp_LabBlk_3_B,"Homarine 0(15N, 1(13C)",NA
230831_Smp_LabBlk_3_C,"Homarine 0(15N, 1(13C)",NA
230831_Smp_LabBlk_4_A,"Homarine 0(15N, 1(13C)",0.5104213596376829
230831_Smp_LabBlk_4_B,"Homarine 0(15N, 1(13C)",0.7577299308523762
230831_Smp_LabBlk_4_C,"Homarine 0(15N, 1(13C)",0.8616313330937837
230831_Smp_LabBlk_5_A,"Homarine 0(15N, 1(13C)",0.6768660176170608
230831_Smp_LabBlk_5_B,"Homarine 0(15N, 1(13C)",NA
230831_Smp_LabBlk_5_C,"Homarine 0(15N, 1(13C)",0.3063431563942859
230831_Std_4uMStdsMix1InH2O_1,"Homarine 1(15N), 0(13C)",88.66891274914198
230831_Std_4uMStdsMix1InH2O_2,"Homarine 1(15N), 0(13C)",3.4132371280954925
230831_Std_4uMStdsMix1InH2O_3,"Homarine 1(15N), 0(13C)",NA
230831_Std_4uMStdsMix1InMatrix_1,"Homarine 1(15N), 0(13C)",0.12859928555952466
230831_Std_4uMStdsMix1InMatrix_2,"Homarine 1(15N), 0(13C)",0.08943682184439147
230831_Std_4uMStdsMix1InMatrix_3,"Homarine 1(15N), 0(13C)",0.31670899346712045
230831_Std_4uMStdsMix2InH2O_1,"Homarine 1(15N), 0(13C)",0.014342162136082654
230831_Std_4uMStdsMix2InH2O_2,"Homarine 1(15N), 0(13C)",0.013673945482307246
230831_Std_4uMStdsMix2InH2O_3,"Homarine 1(15N), 0(13C)",0.014110287320978687
230831_Std_4uMStdsMix2InMatrix_1,"Homarine 1(15N), 0(13C)",0.012564527302401218
230831_Std_4uMStdsMix2InMatrix_2,"Homarine 1(15N), 0(13C)",0.01414441471060314
230831_Std_4uMStdsMix2InMatrix_3,"Homarine 1(15N), 0(13C)",0.014658142631133294
230831_Std_H2OinMatrix_1,"Homarine 1(15N), 0(13C)",0.11765991063601897
230831_Std_H2OinMatrix_2,"Homarine 1(15N), 0(13C)",0.1340511230651724
230831_Std_H2OinMatrix_3,"Homarine 1(15N), 0(13C)",0.3603409567963203
230831_Poo_G5_NFEX-CatEx_Full1,"Homarine 1(15N), 0(13C)",0.45784832338267933
230831_Poo_G5_NFEX-CatEx_Full2,"Homarine 1(15N), 0(13C)",0.2610465726003984
230831_Poo_G5_NFEX-CatEx_Full3,"Homarine 1(15N), 0(13C)",0.11712231843740407
230831_Poo_G5_NFEX-CatEx_Full4,"Homarine 1(15N), 0(13C)",0.07906971693725422
230831_Poo_G5_NFEX-CatEx_Full5,"Homarine 1(15N), 0(13C)",0.4262513588942941
230831_Poo_G5_NFEX-CatEx_Full6,"Homarine 1(15N), 0(13C)",0.053872743653468176
230831_Poo_G5_NFEX-CatEx_Full7,"Homarine 1(15N), 0(13C)",0.12862194740042915
230831_Poo_G5_NFEX-CatEx_Full8,"Homarine 1(15N), 0(13C)",1.1678705483963503
230831_Poo_G5_NFEX-CatEx_Full9,"Homarine 1(15N), 0(13C)",0.09623940933821308
230831_Poo_G5_NFEX-CatEx_Full10,"Homarine 1(15N), 0(13C)",0.28014477256377124
230831_Poo_G5_NFEX-CatEx_Full11,"Homarine 1(15N), 0(13C)",0.1969408462914274
230831_Smp_G5_NFEX_T0_Metab_A,"Homarine 1(15N), 0(13C)",0.02837531766749551
230831_Smp_G5_NFEX_T0_Metab_B,"Homarine 1(15N), 0(13C)",0.32831419415466784
230831_Smp_G5_NFEX_T0_Metab_C,"Homarine 1(15N), 0(13C)",0.11433069027170342
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Homarine 1(15N), 0(13C)",0.16559526052498863
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Homarine 1(15N), 0(13C)",0.08260573257767381
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Homarine 1(15N), 0(13C)",0.28072744397834126
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Homarine 1(15N), 0(13C)",0.16911038890833247
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Homarine 1(15N), 0(13C)",0.07581520428791336
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Homarine 1(15N), 0(13C)",0.5345324392710827
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Homarine 1(15N), 0(13C)",2.2698020760068025
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Homarine 1(15N), 0(13C)",0.21803470204262732
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Homarine 1(15N), 0(13C)",0.6489909586141422
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Homarine 1(15N), 0(13C)",0.34032822006173846
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Homarine 1(15N), 0(13C)",0.07032006329082922
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Homarine 1(15N), 0(13C)",3.2218389858697907
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Homarine 1(15N), 0(13C)",0.5392461644842537
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Homarine 1(15N), 0(13C)",0.03016667537488897
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Homarine 1(15N), 0(13C)",0.18866983739282364
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Homarine 1(15N), 0(13C)",0.13849936899457854
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Homarine 1(15N), 0(13C)",0.22245124996600232
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Homarine 1(15N), 0(13C)",0.05105920502246933
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Homarine 1(15N), 0(13C)",0.06141794890146876
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Homarine 1(15N), 0(13C)",0.6190069588339416
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Homarine 1(15N), 0(13C)",0.7838149741700533
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Homarine 1(15N), 0(13C)",0.07031652974700266
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Homarine 1(15N), 0(13C)",0.6819625064990696
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Homarine 1(15N), 0(13C)",0.13340654843916022
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Homarine 1(15N), 0(13C)",0.32244819916806344
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Homarine 1(15N), 0(13C)",1.2392760013271322
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Homarine 1(15N), 0(13C)",3.883573538741533
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Homarine 1(15N), 0(13C)",105.87604409839827
230831_Smp_LabBlk_1_A,"Homarine 1(15N), 0(13C)",47.30951553781471
230831_Smp_LabBlk_1_B,"Homarine 1(15N), 0(13C)",12.288111906464671
230831_Smp_LabBlk_1_C,"Homarine 1(15N), 0(13C)",134.97764358216625
230831_Smp_LabBlk_1_C_2ndInj,"Homarine 1(15N), 0(13C)",805.3854039135938
230831_Smp_LabBlk_2_A,"Homarine 1(15N), 0(13C)",0.5265550559109365
230831_Smp_LabBlk_2_B,"Homarine 1(15N), 0(13C)",3.759644819993197
230831_Smp_LabBlk_2_C,"Homarine 1(15N), 0(13C)",3.7763032149876485
230831_Smp_LabBlk_3_A,"Homarine 1(15N), 0(13C)",197.74970986586814
230831_Smp_LabBlk_3_B,"Homarine 1(15N), 0(13C)",9.843115561210379
230831_Smp_LabBlk_3_C,"Homarine 1(15N), 0(13C)",10.744099791125773
230831_Smp_LabBlk_4_A,"Homarine 1(15N), 0(13C)",2.7014914755886466
230831_Smp_LabBlk_4_B,"Homarine 1(15N), 0(13C)",2.8775280224579745
230831_Smp_LabBlk_4_C,"Homarine 1(15N), 0(13C)",13.046640316205533
230831_Smp_LabBlk_5_A,"Homarine 1(15N), 0(13C)",2.8342394740169428
230831_Smp_LabBlk_5_B,"Homarine 1(15N), 0(13C)",NA
230831_Smp_LabBlk_5_C,"Homarine 1(15N), 0(13C)",8.700752998047783
230831_Std_4uMStdsMix1InH2O_1,"Homarine 1(15N), 1(13C)",57.19550363676438
230831_Std_4uMStdsMix1InH2O_2,"Homarine 1(15N), 1(13C)",15.251647960092642
230831_Std_4uMStdsMix1InH2O_3,"Homarine 1(15N), 1(13C)",NA
230831_Std_4uMStdsMix1InMatrix_1,"Homarine 1(15N), 1(13C)",0.13726696227349003
230831_Std_4uMStdsMix1InMatrix_2,"Homarine 1(15N), 1(13C)",0.141465604360349
230831_Std_4uMStdsMix1InMatrix_3,"Homarine 1(15N), 1(13C)",0.09630669326761335
230831_Std_4uMStdsMix2InH2O_1,"Homarine 1(15N), 1(13C)",NA
230831_Std_4uMStdsMix2InH2O_2,"Homarine 1(15N), 1(13C)",NA
230831_Std_4uMStdsMix2InH2O_3,"Homarine 1(15N), 1(13C)",0.0017233212997506773
230831_Std_4uMStdsMix2InMatrix_1,"Homarine 1(15N), 1(13C)",0.0028732998675898612
230831_Std_4uMStdsMix2InMatrix_2,"Homarine 1(15N), 1(13C)",0.002791899186002103
230831_Std_4uMStdsMix2InMatrix_3,"Homarine 1(15N), 1(13C)",NA
230831_Std_H2OinMatrix_1,"Homarine 1(15N), 1(13C)",5.1774911475305005
230831_Std_H2OinMatrix_2,"Homarine 1(15N), 1(13C)",4.142508740054358
230831_Std_H2OinMatrix_3,"Homarine 1(15N), 1(13C)",2.9568230906358566
230831_Poo_G5_NFEX-CatEx_Full1,"Homarine 1(15N), 1(13C)",3.620845774158742
230831_Poo_G5_NFEX-CatEx_Full2,"Homarine 1(15N), 1(13C)",2.9080412602004913
230831_Poo_G5_NFEX-CatEx_Full3,"Homarine 1(15N), 1(13C)",1.3143943143843315
230831_Poo_G5_NFEX-CatEx_Full4,"Homarine 1(15N), 1(13C)",3.6224810564587204
230831_Poo_G5_NFEX-CatEx_Full5,"Homarine 1(15N), 1(13C)",3.4744428717990696
230831_Poo_G5_NFEX-CatEx_Full6,"Homarine 1(15N), 1(13C)",3.3244573985394053
230831_Poo_G5_NFEX-CatEx_Full7,"Homarine 1(15N), 1(13C)",NA
230831_Poo_G5_NFEX-CatEx_Full8,"Homarine 1(15N), 1(13C)",NA
230831_Poo_G5_NFEX-CatEx_Full9,"Homarine 1(15N), 1(13C)",NA
230831_Poo_G5_NFEX-CatEx_Full10,"Homarine 1(15N), 1(13C)",NA
230831_Poo_G5_NFEX-CatEx_Full11,"Homarine 1(15N), 1(13C)",4.231095485263566
230831_Smp_G5_NFEX_T0_Metab_A,"Homarine 1(15N), 1(13C)",4.080219265675129
230831_Smp_G5_NFEX_T0_Metab_B,"Homarine 1(15N), 1(13C)",4.617559331552075
230831_Smp_G5_NFEX_T0_Metab_C,"Homarine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"Homarine 1(15N), 1(13C)",1.3966605764888531
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"Homarine 1(15N), 1(13C)",5.7488792707985485
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"Homarine 1(15N), 1(13C)",2.16252972243664
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"Homarine 1(15N), 1(13C)",3.407642307448214
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"Homarine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"Homarine 1(15N), 1(13C)",3.315272730987839
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"Homarine 1(15N), 1(13C)",2.843309154982866
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"Homarine 1(15N), 1(13C)",7.207027398592641
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"Homarine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"Homarine 1(15N), 1(13C)",5.92572954192325
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"Homarine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"Homarine 1(15N), 1(13C)",NA
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"Homarine 1(15N), 1(13C)",6.720376309992466
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"Homarine 1(15N), 1(13C)",9.22150721911629
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"Homarine 1(15N), 1(13C)",5.611063659786646
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"Homarine 1(15N), 1(13C)",2.2074704903573457
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"Homarine 1(15N), 1(13C)",4.6597086946659685
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"Homarine 1(15N), 1(13C)",2.6184803772774723
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"Homarine 1(15N), 1(13C)",6.5307460986683665
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"Homarine 1(15N), 1(13C)",8.224962121019706
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"Homarine 1(15N), 1(13C)",3.435222583638927
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"Homarine 1(15N), 1(13C)",27.162363027916516
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"Homarine 1(15N), 1(13C)",4.457021120750262
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"Homarine 1(15N), 1(13C)",1.894683715620412
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"Homarine 1(15N), 1(13C)",3.013307362852413
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"Homarine 1(15N), 1(13C)",3.037137365642331
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"Homarine 1(15N), 1(13C)",22.485026947009555
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"Homarine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_1_A,"Homarine 1(15N), 1(13C)",28.631750600880583
230831_Smp_LabBlk_1_B,"Homarine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_1_C,"Homarine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_1_C_2ndInj,"Homarine 1(15N), 1(13C)",313.861550911996
230831_Smp_LabBlk_2_A,"Homarine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_2_B,"Homarine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_2_C,"Homarine 1(15N), 1(13C)",54.92778448944265
230831_Smp_LabBlk_3_A,"Homarine 1(15N), 1(13C)",83.33725845311923
230831_Smp_LabBlk_3_B,"Homarine 1(15N), 1(13C)",240.57996348951707
230831_Smp_LabBlk_3_C,"Homarine 1(15N), 1(13C)",358.3127647529623
230831_Smp_LabBlk_4_A,"Homarine 1(15N), 1(13C)",22.011666231949352
230831_Smp_LabBlk_4_B,"Homarine 1(15N), 1(13C)",133.2360687875494
230831_Smp_LabBlk_4_C,"Homarine 1(15N), 1(13C)",184.77579590370104
230831_Smp_LabBlk_5_A,"Homarine 1(15N), 1(13C)",376.7248282547309
230831_Smp_LabBlk_5_B,"Homarine 1(15N), 1(13C)",NA
230831_Smp_LabBlk_5_C,"Homarine 1(15N), 1(13C)",254.75746025843637
230831_Std_4uMStdsMix1InH2O_1,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Std_4uMStdsMix1InH2O_2,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Std_4uMStdsMix1InH2O_3,"L-Glutamic acid 0(15N), 0(13C)",NA
230831_Std_4uMStdsMix1InMatrix_1,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Std_4uMStdsMix1InMatrix_2,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Std_4uMStdsMix1InMatrix_3,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Std_4uMStdsMix2InH2O_1,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Std_4uMStdsMix2InH2O_2,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Std_4uMStdsMix2InH2O_3,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Std_4uMStdsMix2InMatrix_1,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Std_4uMStdsMix2InMatrix_2,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Std_4uMStdsMix2InMatrix_3,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Std_H2OinMatrix_1,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Std_H2OinMatrix_2,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Std_H2OinMatrix_3,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full1,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full2,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full3,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full4,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full5,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full6,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full7,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full8,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full9,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full10,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Poo_G5_NFEX-CatEx_Full11,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T0_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T0_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T0_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T6_Urea_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T6_Urea_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T12_NH4_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T12_NH4_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T12_NH4_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T12_NO3_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T12_NO3_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T12_NO3_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T12_Urea_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T12_Urea_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T12_Urea_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T24_NH4_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T24_NH4_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T24_NH4_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T24_NO3_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T24_NO3_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T24_NO3_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T24_Urea_Metab_A,"L-Glutamic acid 0(15N), 0(13C)",NA
230831_Smp_G5_NFEX_T24_Urea_Metab_B,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T24_Urea_Metab_C,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_G5_NFEX_T24_Urea_Metab_C_2ndInj,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_LabBlk_1_A,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_LabBlk_1_B,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_LabBlk_1_C,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_LabBlk_1_C_2ndInj,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_LabBlk_2_A,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_LabBlk_2_B,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_LabBlk_2_C,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_LabBlk_3_A,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_LabBlk_3_B,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_LabBlk_3_C,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_LabBlk_4_A,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_LabBlk_4_B,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_LabBlk_4_C,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_LabBlk_5_A,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_LabBlk_5_B,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Smp_LabBlk_5_C,"L-Glutamic acid 0(15N), 0(13C)",4
230831_Std_4uMStdsMix1InH2O_1,"L-Glutamic acid 0(15N), 1(13C)",0.2132058661244728
230831_Std_4uMStdsMix1InH2O_2,"L-Glutamic acid 0(15N), 1(13C)",0.21693938870228213
230831_Std_4uMStdsMix1InH2O_3,"L-Glutamic acid 0(15N), 1(13C)",NA
230831_Std_4uMStdsMix1InMatrix_1,"L-Glutamic acid 0(15N), 1(13C)",0.22404786211322533
230831_Std_4uMStdsMix1InMatrix_2,"L-Glutamic acid 0(15N), 1(13C)",0.224813169275828
230831_Std_4uMStdsMix1InMatrix_3,"L-Glutamic acid 0(15N), 1(13C)",61.81819688987016
230831_Std_4uMStdsMix2InH2O_1,"L-Glutamic acid 0(15N), 1(13C)",0.21819459864464005
230831_Std_4uMStdsMix2InH2O_2,"L-Glutamic acid 0(15N), 1(13C)",0.21763908858097036
230831_Std_4uMStdsMix2InH2O_3,"L-Glutamic acid 0(15N), 1(13C)",NA
230831_Std_4uMStdsMix2InMatrix_1,"L-Glutamic acid 0(15N), 1(13C)",0.22142660690098317
230831_Std_4uMStdsMix2InMatrix_2,"L-Glutamic acid 0(15N), 1(13C)",0.22660786266536975
230831_Std_4uMStdsMix2InMatrix_3,"L-Glutamic acid 0(15N), 1(13C)",1.09686013320647
230831_Std_H2OinMatrix_1,"L-Glutamic acid 0(15N), 1(13C)",0.25004462421407164
230831_Std_H2OinMatrix_2,"L-Glutamic acid 0(15N), 1(13C)",0.15428077418693628
230831_Std_H2OinMatrix_3,"L-Glutamic acid 0(15N), 1(13C)",0.6670395129080424
230831_Poo_G5_NFEX-CatEx_Full1,"L-Glutamic acid 0(15N), 1(13C)",0.15496236847237885
230831_Poo_G5_NFEX-CatEx_Full2,"L-Glutamic acid 0(15N), 1(13C)",0.1976443907686214
230831_Poo_G5_NFEX-CatEx_Full3,"L-Glutamic acid 0(15N), 1(13C)",0.2635243061170009
230831_Poo_G5_NFEX-CatEx_Full4,"L-Glutamic acid 0(15N), 1(13C)",0.16971229372539068
230831_Poo_G5_NFEX-CatEx_Full5,"L-Glutamic acid 0(15N), 1(13C)",1.058950718622405
230831_Poo_G5_NFEX-CatEx_Full6,"L-Glutamic acid 0(15N), 1(13C)",1.095355875178379
230831_Poo_G5_NFEX-CatEx_Full7,"L-Glutamic acid 0(15N), 1(13C)",0.18415624572449124
230831_Poo_G5_NFEX-CatEx_Full8,"L-Glutamic acid 0(15N), 1(13C)",0.1683617885058968
230831_Poo_G5_NFEX-CatEx_Full9,"L-Glutamic acid 0(15N), 1(13C)",0.23297398753232862
230831_Poo_G5_NFEX-CatEx_Full10,"L-Glutamic acid 0(15N), 1(13C)",0.19839248232483866
230831_Poo_G5_NFEX-CatEx_Full11,"L-Glutamic acid 0(15N), 1(13C)",10.827590161114616
230831_Smp_G5_NFEX_T0_Metab_A,"L-Glutamic acid 0(15N), 1(13C)",0.17924623121339125
230831_Smp_G5_NFEX_T0_Metab_B,"L-Glutamic acid 0(15N), 1(13C)",0.14603223229920093
230831_Smp_G5_NFEX_T0_Metab_C,"L-Glutamic acid 0(15N), 1(13C)",0.21305392543182045
230831_Smp_G5_NFEX_T6_NH4_Metab_A,"L-Glutamic acid 0(15N), 1(13C)",0.17509099182861548
230831_Smp_G5_NFEX_T6_NH4_Metab_B,"L-Glutamic acid 0(15N), 1(13C)",0.03887793140191531
230831_Smp_G5_NFEX_T6_NH4_Metab_C,"L-Glutamic acid 0(15N), 1(13C)",0.15600865644748932
230831_Smp_G5_NFEX_T6_NO3_Metab_A,"L-Glutamic acid 0(15N), 1(13C)",0.07879238599439752
230831_Smp_G5_NFEX_T6_NO3_Metab_B,"L-Glutamic acid 0(15N), 1(13C)",0.18393613012411844
230831_Smp_G5_NFEX_T6_NO3_Metab_C,"L-Glutamic acid 0(15N), 1(13C)",0.06251317429157248
230831_Smp_G5_NFEX_T6_Urea_Metab_A,"L-Glutamic acid 0(15N), 1(13C)",0.24784802289498006
