filename,compound_name,conc_um
230810_Smp_G5_NFEX_T0_Metab_C,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 0(15N), 0(13C)",4
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 0(15N), 0(13C)",4
230810_Std_4uMStdsMix1InH2O_1,"Guanine 0(15N), 1(13C)",NA
230810_Std_4uMStdsMix1InH2O_2,"Guanine 0(15N), 1(13C)",0.12272801826775097
230810_Std_4uMStdsMix1InH2O_3,"Guanine 0(15N), 1(13C)",0.03899364591719722
230810_Std_4uMStdsMix1InMatrix_1,"Guanine 0(15N), 1(13C)",0.18371821668310953
230810_Std_4uMStdsMix1InMatrix_2,"Guanine 0(15N), 1(13C)",0.1514212280498962
230810_Std_4uMStdsMix1InMatrix_3,"Guanine 0(15N), 1(13C)",0.15991869229467265
230810_Std_4uMStdsMix2InH2O_1,"Guanine 0(15N), 1(13C)",0.22214767208466418
230810_Std_4uMStdsMix2InH2O_2,"Guanine 0(15N), 1(13C)",0.22522663603752746
230810_Std_4uMStdsMix2InH2O_3,"Guanine 0(15N), 1(13C)",0.22271948838354308
230810_Std_4uMStdsMix2InMatrix_1,"Guanine 0(15N), 1(13C)",0.22806606583895667
230810_Std_4uMStdsMix2InMatrix_2,"Guanine 0(15N), 1(13C)",0.2323526096474634
230810_Std_4uMStdsMix2InMatrix_3,"Guanine 0(15N), 1(13C)",0.23181211651746514
230810_Std_H2OinMatrix_1,"Guanine 0(15N), 1(13C)",0.2003104095616181
230810_Std_H2OinMatrix_2,"Guanine 0(15N), 1(13C)",0.17494642156751875
230810_Std_H2OinMatrix_3,"Guanine 0(15N), 1(13C)",0.19785861930994572
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Guanine 0(15N), 1(13C)",NA
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Guanine 0(15N), 1(13C)",NA
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Guanine 0(15N), 1(13C)",NA
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Guanine 0(15N), 1(13C)",0.04533699835505355
230810_Poo_G5_NFEX_Full1,"Guanine 0(15N), 1(13C)",0.2022906722784737
230810_Poo_G5_NFEX_Full2,"Guanine 0(15N), 1(13C)",0.21317096094132976
230810_Poo_G5_NFEX_Full3,"Guanine 0(15N), 1(13C)",0.19223376621938895
230810_Poo_G5_NFEX_Full4,"Guanine 0(15N), 1(13C)",0.20463898489890445
230810_Poo_G5_NFEX_Full5,"Guanine 0(15N), 1(13C)",0.20226241319503951
230810_Poo_G5_NFEX_Full6,"Guanine 0(15N), 1(13C)",0.19341075648928546
230810_Poo_G5_NFEX_Full7,"Guanine 0(15N), 1(13C)",0.17068763045986612
230810_Poo_G5_NFEX_Full8,"Guanine 0(15N), 1(13C)",0.19524619133141957
230810_Poo_G5_NFEX_Full9,"Guanine 0(15N), 1(13C)",0.19173681632521167
230810_Poo_G5_NFEX_Full10,"Guanine 0(15N), 1(13C)",0.20188474146781146
230810_Poo_G5_NFEX_Full11,"Guanine 0(15N), 1(13C)",0.19617406077018387
230810_Smp_G5_NFEX_T0_Metab_A,"Guanine 0(15N), 1(13C)",0.20579966134536998
230810_Smp_G5_NFEX_T0_Metab_B,"Guanine 0(15N), 1(13C)",0.21630820965354747
230810_Smp_G5_NFEX_T0_Metab_C,"Guanine 0(15N), 1(13C)",0.21132204996898937
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 0(15N), 1(13C)",0.2003204574785687
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 0(15N), 1(13C)",0.20396377504627844
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 0(15N), 1(13C)",0.20158902991383512
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 0(15N), 1(13C)",0.1906760855147952
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 0(15N), 1(13C)",0.1973305412502253
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 0(15N), 1(13C)",0.2038157764433873
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 0(15N), 1(13C)",0.18527315763114235
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 0(15N), 1(13C)",0.19272606161491282
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 0(15N), 1(13C)",0.18631409595623394
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 0(15N), 1(13C)",0.19153136877844537
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 0(15N), 1(13C)",0.20037407349057737
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 0(15N), 1(13C)",0.18342686485292212
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 0(15N), 1(13C)",0.19531461554980797
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 0(15N), 1(13C)",0.20435869349837105
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 0(15N), 1(13C)",0.1980814934109864
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 0(15N), 1(13C)",0.19342580657637956
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 0(15N), 1(13C)",0.17466739550350316
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 0(15N), 1(13C)",0.1881821066959235
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 0(15N), 1(13C)",0.179284502353607
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 0(15N), 1(13C)",0.19047666561718984
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 0(15N), 1(13C)",0.19624726326397823
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 0(15N), 1(13C)",0.18738093758767327
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 0(15N), 1(13C)",0.1929512846953769
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 0(15N), 1(13C)",0.18438696633931212
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 0(15N), 1(13C)",0.19317512214571136
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 0(15N), 1(13C)",0.18188209663463187
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 0(15N), 1(13C)",0.19242401970841477
230810_Std_4uMStdsMix1InH2O_1,"Guanine 1(15N), 0(13C)",0.22745892980318802
230810_Std_4uMStdsMix1InH2O_2,"Guanine 1(15N), 0(13C)",0.10721020127795156
230810_Std_4uMStdsMix1InH2O_3,"Guanine 1(15N), 0(13C)",NA
230810_Std_4uMStdsMix1InMatrix_1,"Guanine 1(15N), 0(13C)",0.2869643041965402
230810_Std_4uMStdsMix1InMatrix_2,"Guanine 1(15N), 0(13C)",0.22613102249954625
230810_Std_4uMStdsMix1InMatrix_3,"Guanine 1(15N), 0(13C)",0.26761610333280067
230810_Std_4uMStdsMix2InH2O_1,"Guanine 1(15N), 0(13C)",0.07247395282449418
230810_Std_4uMStdsMix2InH2O_2,"Guanine 1(15N), 0(13C)",0.06802837585277154
230810_Std_4uMStdsMix2InH2O_3,"Guanine 1(15N), 0(13C)",0.07108874264261086
230810_Std_4uMStdsMix2InMatrix_1,"Guanine 1(15N), 0(13C)",0.11021445213860749
230810_Std_4uMStdsMix2InMatrix_2,"Guanine 1(15N), 0(13C)",0.10274538096443322
230810_Std_4uMStdsMix2InMatrix_3,"Guanine 1(15N), 0(13C)",0.1016192227518956
230810_Std_H2OinMatrix_1,"Guanine 1(15N), 0(13C)",0.295698342872058
230810_Std_H2OinMatrix_2,"Guanine 1(15N), 0(13C)",0.2843480366710927
230810_Std_H2OinMatrix_3,"Guanine 1(15N), 0(13C)",0.3064418173100131
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Guanine 1(15N), 0(13C)",0.08427550685140675
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Guanine 1(15N), 0(13C)",NA
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Guanine 1(15N), 0(13C)",NA
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Guanine 1(15N), 0(13C)",0.03851148358223196
230810_Poo_G5_NFEX_Full1,"Guanine 1(15N), 0(13C)",0.3063580297215931
230810_Poo_G5_NFEX_Full2,"Guanine 1(15N), 0(13C)",0.2842654451240064
230810_Poo_G5_NFEX_Full3,"Guanine 1(15N), 0(13C)",0.2947631649553103
230810_Poo_G5_NFEX_Full4,"Guanine 1(15N), 0(13C)",0.3014084316809869
230810_Poo_G5_NFEX_Full5,"Guanine 1(15N), 0(13C)",0.2872607222264116
230810_Poo_G5_NFEX_Full6,"Guanine 1(15N), 0(13C)",0.2858057334415826
230810_Poo_G5_NFEX_Full7,"Guanine 1(15N), 0(13C)",0.2758424093769977
230810_Poo_G5_NFEX_Full8,"Guanine 1(15N), 0(13C)",0.28777693001028976
230810_Poo_G5_NFEX_Full9,"Guanine 1(15N), 0(13C)",0.2780190846038325
230810_Poo_G5_NFEX_Full10,"Guanine 1(15N), 0(13C)",0.2683249613524164
230810_Poo_G5_NFEX_Full11,"Guanine 1(15N), 0(13C)",0.2830444898853292
230810_Smp_G5_NFEX_T0_Metab_A,"Guanine 1(15N), 0(13C)",0.06792522976993746
230810_Smp_G5_NFEX_T0_Metab_B,"Guanine 1(15N), 0(13C)",0.06315429204233373
230810_Smp_G5_NFEX_T0_Metab_C,"Guanine 1(15N), 0(13C)",0.0687641921452568
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 1(15N), 0(13C)",0.2491397675628943
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 1(15N), 0(13C)",0.28203020200460255
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 1(15N), 0(13C)",0.2784322898340036
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 1(15N), 0(13C)",0.14576174189077415
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 1(15N), 0(13C)",0.144531579562166
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 1(15N), 0(13C)",0.1467602116604788
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 1(15N), 0(13C)",0.2057796861399106
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 1(15N), 0(13C)",0.212938349400429
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 1(15N), 0(13C)",0.25781947676857964
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 1(15N), 0(13C)",0.4063184089967904
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 1(15N), 0(13C)",0.45831213989917174
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 1(15N), 0(13C)",0.41938898496842075
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 1(15N), 0(13C)",0.21295509250052852
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 1(15N), 0(13C)",0.18261035455414437
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 1(15N), 0(13C)",0.18056902327687824
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 1(15N), 0(13C)",0.29495063132873744
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 1(15N), 0(13C)",0.3515705690774819
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 1(15N), 0(13C)",0.38541772675847585
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 1(15N), 0(13C)",0.4893058253910368
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 1(15N), 0(13C)",0.4835189413168483
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 1(15N), 0(13C)",0.5044620267136609
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 1(15N), 0(13C)",0.2936126084661933
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 1(15N), 0(13C)",0.3293642832730584
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 1(15N), 0(13C)",0.4199676847426642
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 1(15N), 0(13C)",0.6529188033905623
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 1(15N), 0(13C)",0.5751537731237596
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 1(15N), 0(13C)",0.6590005517843653
230810_Std_4uMStdsMix1InH2O_1,"Guanine 1(15N), 1(13C)",0.052140387672424
230810_Std_4uMStdsMix1InH2O_2,"Guanine 1(15N), 1(13C)",0.09577773460810532
230810_Std_4uMStdsMix1InH2O_3,"Guanine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix1InMatrix_1,"Guanine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix1InMatrix_2,"Guanine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix1InMatrix_3,"Guanine 1(15N), 1(13C)",NA
230810_Std_4uMStdsMix2InH2O_1,"Guanine 1(15N), 1(13C)",0.0013245571290040627
230810_Std_4uMStdsMix2InH2O_2,"Guanine 1(15N), 1(13C)",9.768341355215666e-4
230810_Std_4uMStdsMix2InH2O_3,"Guanine 1(15N), 1(13C)",0.0016426009070145489
230810_Std_4uMStdsMix2InMatrix_1,"Guanine 1(15N), 1(13C)",0.0011462832414445368
230810_Std_4uMStdsMix2InMatrix_2,"Guanine 1(15N), 1(13C)",0.0018651745200925765
230810_Std_4uMStdsMix2InMatrix_3,"Guanine 1(15N), 1(13C)",0.0034165967223973304
230810_Std_H2OinMatrix_1,"Guanine 1(15N), 1(13C)",NA
230810_Std_H2OinMatrix_2,"Guanine 1(15N), 1(13C)",0.0035490574333213996
230810_Std_H2OinMatrix_3,"Guanine 1(15N), 1(13C)",0.0031892732061362156
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Guanine 1(15N), 1(13C)",0.08757476151978394
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Guanine 1(15N), 1(13C)",0.10348549057338266
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Guanine 1(15N), 1(13C)",0.1035687530070185
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Guanine 1(15N), 1(13C)",0.13221526643623038
230810_Poo_G5_NFEX_Full1,"Guanine 1(15N), 1(13C)",0.0035739397667981492
230810_Poo_G5_NFEX_Full2,"Guanine 1(15N), 1(13C)",0.0026045239793552025
230810_Poo_G5_NFEX_Full3,"Guanine 1(15N), 1(13C)",0.0034460925714722207
230810_Poo_G5_NFEX_Full4,"Guanine 1(15N), 1(13C)",0.005023351434017019
230810_Poo_G5_NFEX_Full5,"Guanine 1(15N), 1(13C)",0.0026942671593326614
230810_Poo_G5_NFEX_Full6,"Guanine 1(15N), 1(13C)",0.0031661636014675637
230810_Poo_G5_NFEX_Full7,"Guanine 1(15N), 1(13C)",0.0057009770880921485
230810_Poo_G5_NFEX_Full8,"Guanine 1(15N), 1(13C)",0.002451269526441445
230810_Poo_G5_NFEX_Full9,"Guanine 1(15N), 1(13C)",0.0016018084527917955
230810_Poo_G5_NFEX_Full10,"Guanine 1(15N), 1(13C)",0.0050377779203787405
230810_Poo_G5_NFEX_Full11,"Guanine 1(15N), 1(13C)",0.006013306052183664
230810_Smp_G5_NFEX_T0_Metab_A,"Guanine 1(15N), 1(13C)",NA
230810_Smp_G5_NFEX_T0_Metab_B,"Guanine 1(15N), 1(13C)",9.693875814326901e-4
230810_Smp_G5_NFEX_T0_Metab_C,"Guanine 1(15N), 1(13C)",NA
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 1(15N), 1(13C)",0.0017205565557330443
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 1(15N), 1(13C)",0.007334604360041746
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 1(15N), 1(13C)",0.0016018269033662967
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 1(15N), 1(13C)",NA
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 1(15N), 1(13C)",NA
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 1(15N), 1(13C)",0.0016033808389667153
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 1(15N), 1(13C)",0.003137374112505261
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 1(15N), 1(13C)",0.00874306931853678
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 1(15N), 1(13C)",0.0023479810928272904
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 1(15N), 1(13C)",0.0023549547127760073
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 1(15N), 1(13C)",0.001711322920417717
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 1(15N), 1(13C)",0.005011542241556641
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 1(15N), 1(13C)",0.00557127673166263
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 1(15N), 1(13C)",0.004136939996130881
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 1(15N), 1(13C)",NA
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 1(15N), 1(13C)",0.0019805484996851135
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 1(15N), 1(13C)",NA
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 1(15N), 1(13C)",0.003098693342209247
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 1(15N), 1(13C)",0.0064853951536037015
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 1(15N), 1(13C)",0.006859771424869715
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 1(15N), 1(13C)",0.0049465539609572584
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 1(15N), 1(13C)",0.00287397574579843
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 1(15N), 1(13C)",0.001483615032409508
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 1(15N), 1(13C)",NA
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 1(15N), 1(13C)",0.004646823770943199
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 1(15N), 1(13C)",0.009643527793733507
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 1(15N), 1(13C)",0.022540919390138903
230810_Std_4uMStdsMix1InH2O_1,"Guanine 2(15N), 0(13C)",NA
230810_Std_4uMStdsMix1InH2O_2,"Guanine 2(15N), 0(13C)",NA
230810_Std_4uMStdsMix1InH2O_3,"Guanine 2(15N), 0(13C)",NA
230810_Std_4uMStdsMix1InMatrix_1,"Guanine 2(15N), 0(13C)",0.16837517616739098
230810_Std_4uMStdsMix1InMatrix_2,"Guanine 2(15N), 0(13C)",0.09638531222841588
230810_Std_4uMStdsMix1InMatrix_3,"Guanine 2(15N), 0(13C)",0.1559556579688552
230810_Std_4uMStdsMix2InH2O_1,"Guanine 2(15N), 0(13C)",NA
230810_Std_4uMStdsMix2InH2O_2,"Guanine 2(15N), 0(13C)",NA
230810_Std_4uMStdsMix2InH2O_3,"Guanine 2(15N), 0(13C)",NA
230810_Std_4uMStdsMix2InMatrix_1,"Guanine 2(15N), 0(13C)",0.031103738413503543
230810_Std_4uMStdsMix2InMatrix_2,"Guanine 2(15N), 0(13C)",0.018944138436690315
230810_Std_4uMStdsMix2InMatrix_3,"Guanine 2(15N), 0(13C)",0.021754346942692716
230810_Std_H2OinMatrix_1,"Guanine 2(15N), 0(13C)",0.19219413011736694
230810_Std_H2OinMatrix_2,"Guanine 2(15N), 0(13C)",0.17433983372343764
230810_Std_H2OinMatrix_3,"Guanine 2(15N), 0(13C)",0.17415683798727474
230810_Blk_G5_NFEX_T24_NH4_Blk_A,"Guanine 2(15N), 0(13C)",0.2441121255789033
230810_Blk_G5_NFEX_T24_NH4_Blk_B,"Guanine 2(15N), 0(13C)",NA
230810_Blk_G5_NFEX_T24_NO3_Blk_A,"Guanine 2(15N), 0(13C)",0.09745755329542424
230810_Blk_G5_NFEX_T24_Urea_Blk_A,"Guanine 2(15N), 0(13C)",0.20559412498586732
230810_Poo_G5_NFEX_Full1,"Guanine 2(15N), 0(13C)",0.20793845508180187
230810_Poo_G5_NFEX_Full2,"Guanine 2(15N), 0(13C)",0.18187294405744867
230810_Poo_G5_NFEX_Full3,"Guanine 2(15N), 0(13C)",0.20733568571192929
230810_Poo_G5_NFEX_Full4,"Guanine 2(15N), 0(13C)",0.1900543352249146
230810_Poo_G5_NFEX_Full5,"Guanine 2(15N), 0(13C)",0.16619151019494127
230810_Poo_G5_NFEX_Full6,"Guanine 2(15N), 0(13C)",0.18839496161591762
230810_Poo_G5_NFEX_Full7,"Guanine 2(15N), 0(13C)",0.18629587293915817
230810_Poo_G5_NFEX_Full8,"Guanine 2(15N), 0(13C)",0.1779618998514035
230810_Poo_G5_NFEX_Full9,"Guanine 2(15N), 0(13C)",0.1839634773891722
230810_Poo_G5_NFEX_Full10,"Guanine 2(15N), 0(13C)",0.18257286051160135
230810_Poo_G5_NFEX_Full11,"Guanine 2(15N), 0(13C)",0.1833942014296533
230810_Smp_G5_NFEX_T0_Metab_A,"Guanine 2(15N), 0(13C)",NA
230810_Smp_G5_NFEX_T0_Metab_B,"Guanine 2(15N), 0(13C)",NA
230810_Smp_G5_NFEX_T0_Metab_C,"Guanine 2(15N), 0(13C)",NA
230810_Smp_G5_NFEX_T6_NH4_Metab_A,"Guanine 2(15N), 0(13C)",0.11311446101808663
230810_Smp_G5_NFEX_T6_NH4_Metab_B,"Guanine 2(15N), 0(13C)",0.1387146401916374
230810_Smp_G5_NFEX_T6_NH4_Metab_C,"Guanine 2(15N), 0(13C)",0.12750006035882797
230810_Smp_G5_NFEX_T6_NO3_Metab_A,"Guanine 2(15N), 0(13C)",0.09973725586628812
230810_Smp_G5_NFEX_T6_NO3_Metab_B,"Guanine 2(15N), 0(13C)",0.1061239736172479
230810_Smp_G5_NFEX_T6_NO3_Metab_C,"Guanine 2(15N), 0(13C)",0.10022785483840947
230810_Smp_G5_NFEX_T6_Urea_Metab_A,"Guanine 2(15N), 0(13C)",0.09613107379305615
230810_Smp_G5_NFEX_T6_Urea_Metab_B,"Guanine 2(15N), 0(13C)",0.10607606957556705
230810_Smp_G5_NFEX_T6_Urea_Metab_C,"Guanine 2(15N), 0(13C)",0.12151954966376793
230810_Smp_G5_NFEX_T12_NH4_Metab_A,"Guanine 2(15N), 0(13C)",0.2314604682047069
230810_Smp_G5_NFEX_T12_NH4_Metab_B,"Guanine 2(15N), 0(13C)",0.2553572500300084
230810_Smp_G5_NFEX_T12_NH4_Metab_C,"Guanine 2(15N), 0(13C)",0.22642480020113212
230810_Smp_G5_NFEX_T12_NO3_Metab_A,"Guanine 2(15N), 0(13C)",0.15581696410741533
230810_Smp_G5_NFEX_T12_NO3_Metab_B,"Guanine 2(15N), 0(13C)",0.10445253807846935
230810_Smp_G5_NFEX_T12_NO3_Metab_C,"Guanine 2(15N), 0(13C)",0.12486133126220825
230810_Smp_G5_NFEX_T12_Urea_Metab_A,"Guanine 2(15N), 0(13C)",0.17406015385300974
230810_Smp_G5_NFEX_T12_Urea_Metab_B,"Guanine 2(15N), 0(13C)",0.2132269347855795
230810_Smp_G5_NFEX_T12_Urea_Metab_C,"Guanine 2(15N), 0(13C)",0.2430183049422244
230810_Smp_G5_NFEX_T24_NH4_Metab_A,"Guanine 2(15N), 0(13C)",0.3290273336840922
230810_Smp_G5_NFEX_T24_NH4_Metab_B,"Guanine 2(15N), 0(13C)",0.32514905154875606
230810_Smp_G5_NFEX_T24_NH4_Metab_C,"Guanine 2(15N), 0(13C)",0.3864908103516855
230810_Smp_G5_NFEX_T24_NO3_Metab_A,"Guanine 2(15N), 0(13C)",0.105707695142668
230810_Smp_G5_NFEX_T24_NO3_Metab_B,"Guanine 2(15N), 0(13C)",0.10558130203944685
230810_Smp_G5_NFEX_T24_NO3_Metab_C,"Guanine 2(15N), 0(13C)",0.09284170556688065
230810_Smp_G5_NFEX_T24_Urea_Metab_A,"Guanine 2(15N), 0(13C)",0.7227969715793694
230810_Smp_G5_NFEX_T24_Urea_Metab_B,"Guanine 2(15N), 0(13C)",0.728101377476415
230810_Smp_G5_NFEX_T24_Urea_Metab_C,"Guanine 2(15N), 0(13C)",0.6903887197061813
230810_Std_4uMStdsMix1InH2O_1,"Guanine 2(15N), 1(13C)",NA
230810_Std_4uMStdsMix1InH2O_2,"Guanine 2(15N), 1(13C)",0.077537901744533
230810_Std_4uMStdsMix1InH2O_3,"Guanine 2(15N), 1(13C)",NA
230810_Std_4uMStdsMix1InMatrix_1,"Guanine 2(15N), 1(13C)",1.1860431036836896
230810_Std_4uMStdsMix1InMatrix_2,"Guanine 2(15N), 1(13C)",0.7545813164950678
230810_Std_4uMStdsMix1InMatrix_3,"Guanine 2(15N), 1(13C)",0.6378306799381227
230810_Std_4uMStdsMix2InH2O_1,"Guanine 2(15N), 1(13C)",NA
230810_Std_4uMStdsMix2InH2O_2,"Guanine 2(15N), 1(13C)",NA
230810_Std_4uMStdsMix2InH2O_3,"Guanine 2(15N), 1(13C)",NA
